จังหวัด, อำเภอ, ตำบล, PM2.5, PM2.5 เฉลี่ย24ชั่วโมงต่อเนื่อง, เวลา
กรุงเทพมหานคร,พระโขนง,พระโขนงใต้,17.35749626159668,19.00595964328306,2026-01-17 05:00:00
กรุงเทพมหานคร,ราษฎร์บูรณะ,บางปะกอก,16.891082763671875,18.6096064529266,2026-01-17 05:00:00
กรุงเทพมหานคร,ป้อมปราบศัตรูพ่าย,วัดโสมนัส,17.836687088012695,19.55900384099035,2026-01-17 05:00:00
กรุงเทพมหานคร,ราชเทวี,ถนนพญาไท,17.932968139648438,18.54955256527504,2026-01-17 05:00:00
กรุงเทพมหานคร,วังทองหลาง,พลับพลา,19.10574458195613,20.16874182798126,2026-01-17 05:00:00
กรุงเทพมหานคร,ลาดกระบัง,คลองสามประเวศ,21.3400732421875,18.90190493499905,2026-01-17 05:00:00
กรุงเทพมหานคร,หนองแขม,หนองแขม,19.804182942708334,18.495559092325376,2026-01-17 05:00:00
กรุงเทพมหานคร,ลาดพร้าว,จรเข้บัว,20.59740271935096,18.433929944431334,2026-01-17 05:00:00
กรุงเทพมหานคร,วัฒนา,คลองตันเหนือ,17.759127103365383,18.604487505660625,2026-01-17 05:00:00
กรุงเทพมหานคร,ทวีวัฒนา,ทวีวัฒนา,21.380814090851814,21.111307300982435,2026-01-17 05:00:00
กรุงเทพมหานคร,ปทุมวัน,ลุมพินี,17.554376775568183,20.11857431354878,2026-01-17 05:00:00
กรุงเทพมหานคร,สวนหลวง,พัฒนาการ,18.744024658203124,18.58846101103197,2026-01-17 05:00:00
